id,industry,company_name
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,CLUFF HEAVY HAULING LLC
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,NEPTUNE RACING INC
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,TOTALLY TONED LLC
4,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS","RFE, LLC"
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",MOBILE MAX WIRELESS
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,PARAMOUNT EXPRESS LLC
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",JANITORIAL SUPPLY CO
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,DREAM VILLA LLC
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",FAMILY OF GOD BAPTIST CHURCH
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,KATHRYN PERKINSON
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,FLORIDA PARISHES HUMAN SVC ATH
4,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",WILLIAM REYNOSO
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,FLORIDA ILOVEGAYFLORIDA
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,SKYLAR E STIFF
4,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",I MARKET DEVELOP YOUR SITE
4,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",ROXANNE LEE DECELL
4,"Construction > CONSTRUCTION - SPECIAL TRADE CONTRACTORS > FLOOR LAYING AND FLOOR WORK, NEC","GILA DEFENSE SYSTEMS, LLC"
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",IRISE MARKETING PARTNERS LLC
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",RIFF RAFF STUDIO
4,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > INVESTMENT OFFICES, NEC",ALL STAR XC CAMP
4,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - LIVESTOCK AND ANIMAL SPECIALTIES > BEEF CATTLE FEEDLOTS",GAMER GAUNTLET
4,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",JANZ REVOLVER
4,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",MATT GRAY
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC","ON THE GO VENTURES, LLC"
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,MARTIN EXPRESS LLC
4,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",PLAIN WHITE TEE
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",DARIUS A GREEN AGT
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,HARTCORN STUDIOS
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",BAVA LLC
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,CHRISTOPHER BROWNING
4,"Mining > MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCEPT FUELS > CONSTRUCTION SAND AND GRAVEL",IRENE A JUGO NP
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,PATRICIA RAU
4,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CITRUS FRUITS",PINCUS LAWRENCE & ASSOCIATES INC
4,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CITRUS FRUITS",HAIR ARTIST
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,465 BISHOP LLC
4,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > INVESTMENT OFFICES, NEC",PECAN ACRES MAYTAG REPAIR
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",W&M HOLDINGS LLC
4,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",PEAKS AT WOODMEN
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,MICHELE SCHAEFER
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,NEIL MANDALIA DMD
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",217 AND COMPANY LLC
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",BUILDING COMMUNITY BRIDGES INC
4,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",THOMAS ROBINSON MD
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",ON TIME PLUMBING & ROOTER
4,"Construction > CONSTRUCTION - SPECIAL TRADE CONTRACTORS > FLOOR LAYING AND FLOOR WORK, NEC",UC SQUARED LLC
4,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > INVESTMENT OFFICES, NEC",CRAZY 4 POPCORN
4,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - LIVESTOCK AND ANIMAL SPECIALTIES > BEEF CATTLE FEEDLOTS",DAVID J MUZINA MD
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,"ROSEVILLE INVESTMENTS, LLC"
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,DOG INK COLLARS
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",VAIROTSANA FOUNDATION NEW MEXICO
4,"Public Administration > ADMINISTRATION OF ENVIRONMENTAL QUALITY AND HOUSING PROGRAMS > LAND, MINERAL, AND WILDLIFE CONSERVATION",MCFARLIN HEALTH INITIATIVES
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",LJB DEVELOPMENT GROUP INC
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,WAN P FAN
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,WICKED DISCS INC
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,OLSEN BEEF FARM
4,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > FOOD CROPS GROWN UNDER COVER",ISLAND SHINE
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",EVOLUTION VIDEO
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,"POPULAR DEMAND BARBER SHOP, L.L.C."
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,NUWAY HOUSE INC
4,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,RANSOM KING'S CASINO
4,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",FUENTES AVIATION LLC
4,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",JAIME GRANILLO CARPET
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",HART HOME SOLUTIONS INC
4,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",FIERY STYLES
2,"Manufacturing > CHEMICALS AND ALLIED PRODUCTS > AGRICULTURAL CHEMICALS, NEC",UNDAGOD APPAREL
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",GUSTAVE L & JANET W LEVY LIBR
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",JESSICA FAVOR LLC
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",SIMSBURY DANCEWEAR
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",SOUNDOPS MASTERING
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",LANCASTER SPCLTY SURG CTR
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",MPA BUSINESS SOLUTIONS CORP.
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > BANK HOLDING COMPANIES",DYNAMIC ED VENTURES LLC
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",HDGROWBOX
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",DEAN L JONES FARM
2,"Manufacturing > CHEMICALS AND ALLIED PRODUCTS > AGRICULTURAL CHEMICALS, NEC",STAY SUITE NICOLAS
2,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,GREEN TRUST CASH
2,"Manufacturing > CHEMICALS AND ALLIED PRODUCTS > AGRICULTURAL CHEMICALS, NEC",HIDDEN ROADS LLC
2,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,KELLEY'S MILITARY
2,"Manufacturing > CHEMICALS AND ALLIED PRODUCTS > AGRICULTURAL CHEMICALS, NEC",CHELSEA R GIANNI NP
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",PATRICIA L MONTOYA
2,"Public Administration > ADMINISTRATION OF ENVIRONMENTAL QUALITY AND HOUSING PROGRAMS > AIR, WATER, AND SOLID WASTE MANAGEMENT",JMD FARMS
2,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,KAYLA LOPES
2,"Mining > MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCEPT FUELS > CHEMICAL AND FERTILIZER MINING",TAYYAB ASSOCIATES PLLC
2,"Mining > MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCEPT FUELS > CHEMICAL AND FERTILIZER MINING",JBG MARKETING SERVICES LLC
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS","JNS CAPITAL PARTNERS, LLC"
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",BLACK DOG FAMILY INVESTMENTS LTD
2,"Mining > MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCEPT FUELS > CLAY AND RELATED MINERALS, NEC",JVK MECHANICAL CORPORATION
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - LIVESTOCK AND ANIMAL SPECIALTIES > ANIMAL SPECIALTIES, NEC",MONICA S WOOD MD
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",RAFAY QAMER SOLEJA MD
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",WEST VIRGINIAS CHOICE
2,"Manufacturing > CHEMICALS AND ALLIED PRODUCTS > AGRICULTURAL CHEMICALS, NEC",JOANIE M GARRATT MD
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - LIVESTOCK AND ANIMAL SPECIALTIES > BEEF CATTLE FEEDLOTS",THE CORBIN TECH GUYS INC
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",POINTE AT VAL MONTE
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - LIVESTOCK AND ANIMAL SPECIALTIES > ANIMAL SPECIALTIES, NEC",NINI AND PUMPKIN LLC
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > BANK HOLDING COMPANIES",GROW YOUR OWN ILLINOIS
2,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,REMAN USA OF TAMPA BAY
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",WARDENCLYFFE OF NEW YORK INC
2,"Retail Trade > BUILDING MATRIALS, HRDWR, GARDEN SUPPLY & MOBILE HOME DEALRS > LUMBER AND OTHER BUILDING MATERIALS",WATTIMENA LIMO INC.
2,Construction > CONSTRUCTION - SPECIAL TRADE CONTRACTORS > CONCRETE WORK,KINGSTONS
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - LIVESTOCK AND ANIMAL SPECIALTIES > ANIMAL SPECIALTIES, NEC",RIFFAT SADIQ MD
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS","VIDEOME SPORTS, INC."
2,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,AB PLACE OF LOVE AND HOPE INC
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",QUIK SHIP
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",HBC BUILDERS LLC
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS",TOM KENNON PHOTOGRAPY
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",DEBORAH A HERNANDEZ NP
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",COX TAMMY
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS",FINSBURY SOLUTIONS
2,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,STUDIO SHOP
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > BANK HOLDING COMPANIES",NORTH COUNTY VASCULAR DIAGNOST
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",K&M SAKKA INC
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - LIVESTOCK AND ANIMAL SPECIALTIES > BEEF CATTLE FEEDLOTS",UNCLE PUNKY'S PICKLED PEPPERS
2,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",ATD PROPERTY SERVICES INC
2,"Public Administration > ADMINISTRATION OF ENVIRONMENTAL QUALITY AND HOUSING PROGRAMS > AIR, WATER, AND SOLID WASTE MANAGEMENT",HENNESSY TRADING CO
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > BANK HOLDING COMPANIES",NEXT STEP MINISTRIES INC
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - LIVESTOCK AND ANIMAL SPECIALTIES > BEEF CATTLE FEEDLOTS",MHA SERVICE INC
2,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - LIVESTOCK AND ANIMAL SPECIALTIES > ANIMAL SPECIALTIES, NEC","AYOUBE MANAGEMENT SERVICES, INC."
2,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > BANK HOLDING COMPANIES",VICKY J KLAY
2,"Manufacturing > CHEMICALS AND ALLIED PRODUCTS > AGRICULTURAL CHEMICALS, NEC",COVE
3,"Finance, Insurance, and Real Estate > DEPOSITORY INSTITUTIONS > CENTRAL RESERVE DEPOSITORY, NEC",ROBERT DALE CORLEY AGT
3,"Finance, Insurance, and Real Estate > DEPOSITORY INSTITUTIONS > COMMERCIAL BANKS, NEC",FINER THINGS
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,MICHELLE COZAD
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,LIFEPLAN FINANCIAL ADVISORS
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS",GAFOLLOWERS LLC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,PASSION COMMUNITY CHURCH
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,TRUE DANCE ACADEMY
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",ALISHA SLAUGHTER
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,"HARMONY'S LIVING WORLD ASSEMBLY, INCORPORATED"
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,COEUR
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,SPRINGER
3,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC","THOMAS STAFF, INC."
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,WRIGHT LAWN SVC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,NINA INGALLES
3,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > INVESTMENT OFFICES, NEC",US HUNG W U I INVESTMENTS INC
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CITRUS FRUITS",KAHALA COFFEE TRADERS
3,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",MINERVATHENA
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",M L K CARRIER LLC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,LISA W FLOWER DO
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,37 EAST ALBERT LLC
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS","GIS PROCUREMENT, LLC"
3,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",MJL ENTERPRISES INC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,AYCONF USA INC
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",KRISTEN BRAINARD
3,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > BANK HOLDING COMPANIES",MATT DOSS CONSTRUCTION LLC
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",LORI MOYER
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,SANG C KIM GROCERY
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",COUNTRYSIDE APTS
3,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > INVESTMENT OFFICES, NEC",MOVE FORWARD THERAPY
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,BAL HARBOUR COLLINS
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,ADRENALINE GAMES USA INC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,PDK AGRICULTURAL SYSTEMS INC
3,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > INVESTMENT OFFICES, NEC","AVERHUNT HOLDINGS, LLC"
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,D & G COMMUNICATIONS INC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,DANIEL C KIM
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,LIFE TIDE LLC
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS",SHUMSKY DOOR CORP
3,"Manufacturing > CHEMICALS AND ALLIED PRODUCTS > AGRICULTURAL CHEMICALS, NEC",ELLEN LEVING
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC","GEPPETTO CATERING COMPANY, INC."
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,PAUL LYNN DOEPFER
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS",KELSEY MCCOSKEY OT
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,DAVID MOSS
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,ANGELICA V HAY
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,JACQUELYN A LEWCHALERMWONG MD
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS",LITITZ COMMERCIAL CONSTRUCTION
3,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",WORSHIP TEAM TRAINING INC
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",ROY JOHNSON KING JR MD
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS",MORAN PAINTING
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,MILLS INSURANCE & FINANCIAL
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,PORTER RESTAURANT GROUP LIMITED LIABILITY COMPANY
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,RIVERVIEW GARDENS
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,IVY KUKOWSKI
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS","HEIDICO, L.L.C."
